name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 4, 180, 320), (768, 384, 3, 1, 1), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((88473600, 230400, 57600, 320, 1), (1152, 3, 1, 1, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",23,1698.7528447690217,1699.64453125,12.855271431366786,1653.7529296875,1719.09765625,39071.3154296875,551469,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(10119.099), 'mean_duration_us': np.float64(439.9608260869565), 'median_duration_us': np.float64(439.974), 'std_dev_duration_us': np.float64(2.9518350026377997), 'min_duration_us': np.float64(430.535), 'max_duration_us': np.float64(444.424)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(577.865), 'mean_duration_us': np.float64(25.124565217391304), 'median_duration_us': np.float64(25.312), 'std_dev_duration_us': np.float64(0.7168484665587014), 'min_duration_us': np.float64(23.136), 'max_duration_us': np.float64(26.145)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params> >(xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params>, bool)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(83.06999999999998), 'mean_duration_us': np.float64(3.6117391304347817), 'median_duration_us': np.float64(3.616), 'std_dev_duration_us': np.float64(0.11988988331374335), 'min_duration_us': np.float64(3.296), 'max_duration_us': np.float64(3.808)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_on_kernel__5x_cudnn', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(19000.481999999996), 'mean_duration_us': np.float64(826.1079130434781), 'median_duration_us': np.float64(826.605), 'std_dev_duration_us': np.float64(9.777732461025682), 'min_duration_us': np.float64(792.3), 'max_duration_us': np.float64(840.589)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(9290.860999999999), 'mean_duration_us': np.float64(403.95047826086955), 'median_duration_us': np.float64(404.006), 'std_dev_duration_us': np.float64(1.0851577272478279), 'min_duration_us': np.float64(401.862), 'max_duration_us': np.float64(405.894)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(439.96)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(25.12)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspac...', 'stream': 7, 'mean_duration_us': np.float64(3.61)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(826.11)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(403.95)}]",0.009563113830455171,99.64397025698585
aten::_upsample_nearest_exact2d,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((4, 384, 180, 320), (), (), ())","('float', 'ScalarList', 'Scalar', 'Scalar')","((57600, 230400, 320, 1), (), (), ())","('', '[360, 640]', '2.', '2.')",23,1643.8624745244565,1646.3935546875,29.77314057313774,1556.599609375,1686.552734375,37808.8369140625,551496,"[{'name': 'void at::native::(anonymous namespace)::upsample_nearest2d_out_frame<float, &at::native::nearest_neighbor_exact_compute_source_index>(float const*, float*, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, float, float)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(37808.837), 'mean_duration_us': np.float64(1643.8624782608695), 'median_duration_us': np.float64(1646.394), 'std_dev_duration_us': np.float64(29.118705843300454), 'min_duration_us': np.float64(1556.6), 'max_duration_us': np.float64(1686.553)}]","[{'name': 'void at::native::(anonymous namespace)::upsample_nearest2d_out_f...', 'stream': 7, 'mean_duration_us': np.float64(1643.86)}]",0.009254108985835778,99.65322436597168
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 3, 722, 1282), (96, 96, 3, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((266573952, 2776812, 925604, 1282, 1), (2592, 27, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",6,6221.951009114583,6218.62353515625,20.156901858333732,6201.021484375,6257.7919921875,37331.7060546875,550032,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(7864.536), 'mean_duration_us': np.float64(1310.756), 'median_duration_us': np.float64(1311.092), 'std_dev_duration_us': np.float64(1.850543703888122), 'min_duration_us': np.float64(1307.028), 'max_duration_us': np.float64(1312.596)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(25.281000000000002), 'mean_duration_us': np.float64(4.213500000000001), 'median_duration_us': np.float64(4.208), 'std_dev_duration_us': np.float64(0.07971145881657597), 'min_duration_us': np.float64(4.096), 'max_duration_us': np.float64(4.352)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(8.318999999999999), 'mean_duration_us': np.float64(1.3864999999999998), 'median_duration_us': np.float64(1.44), 'std_dev_duration_us': np.float64(0.3572439642597198), 'min_duration_us': np.float64(0.8), 'max_duration_us': np.float64(1.792)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize256x32x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(27065.437), 'mean_duration_us': np.float64(4510.906166666667), 'median_duration_us': np.float64(4507.860500000001), 'std_dev_duration_us': np.float64(18.611251376668868), 'min_duration_us': np.float64(4487.556), 'max_duration_us': np.float64(4547.366)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(2368.1330000000003), 'mean_duration_us': np.float64(394.6888333333334), 'median_duration_us': np.float64(394.7105), 'std_dev_duration_us': np.float64(0.46800014838555015), 'min_duration_us': np.float64(393.99), 'max_duration_us': np.float64(395.398)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1310.76)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(4.21)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.39)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(4510.91)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(394.69)}]",0.00913732620875121,99.66236169218043
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((5120, 4096), (5120, 4096), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((4096, 1), (4096, 1), ())","('', '', 'False')",3,12273.7021484375,10239.7119140625,8882.123682380909,4584.9931640625,21996.4013671875,36821.1064453125,21857,"[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'count': 3, 'total_duration_us': np.float64(36821.106), 'mean_duration_us': np.float64(12273.702), 'median_duration_us': np.float64(10239.712), 'std_dev_duration_us': np.float64(7252.223503895938), 'min_duration_us': np.float64(4584.993), 'max_duration_us': np.float64(21996.401)}]","[{'name': 'Memcpy DtoH (Device -> Pageable)', 'stream': 7, 'mean_duration_us': np.float64(12273.7)}]",0.00901235160442732,99.67137404378485
triton_per_fused__unsafe_view_clone_mean_permute_view_6,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 1, 10, 128, 16), (1, 1, 10, 128), (), ())","('float', 'float', 'Scalar', 'Scalar')","((20480, 20480, 2048, 1, 128), (1280, 1280, 128, 1), (), ())","('', '', '1280', '16')",3220,11.357280546389752,3.232421875,14.192686175147951,1.8232421875,80.3525390625,36570.443359375,71171,"[{'name': 'triton_per_fused__unsafe_view_clone_mean_permute_view_6', 'stream': 7, 'count': 3220, 'total_duration_us': np.float64(36570.34), 'mean_duration_us': np.float64(11.357248447204968), 'median_duration_us': np.float64(3.232), 'std_dev_duration_us': np.float64(14.190493779717006), 'min_duration_us': np.float64(1.823), 'max_duration_us': np.float64(80.353)}]","[{'name': 'triton_per_fused__unsafe_view_clone_mean_permute_view_6', 'stream': 7, 'mean_duration_us': np.float64(11.36)}]",0.008950999187761766,99.68032504297261
aten::silu,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 4, 720, 1280),)","('float',)","((353894400, 921600, 88473600, 1280, 1),)","('',)",23,1537.3298658288043,1537.271484375,1.7306783574711126,1533.111328125,1539.927734375,35358.5869140625,551858,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35358.589), 'mean_duration_us': np.float64(1537.3299565217392), 'median_duration_us': np.float64(1537.271), 'std_dev_duration_us': np.float64(1.692674381955084), 'min_duration_us': np.float64(1533.111), 'max_duration_us': np.float64(1539.928)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(1537.33)}]",0.008654384625256188,99.68897942759787
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 4, 720, 1280), (), ())","('float', 'double', 'Scalar')","((353894400, 921600, 88473600, 1280, 1), (), ())","('', '', '1')",23,1537.1114555027175,1536.7919921875,1.8075305006754894,1533.4951171875,1540.7275390625,35353.5634765625,551857,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35353.562), 'mean_duration_us': np.float64(1537.1113913043478), 'median_duration_us': np.float64(1536.792), 'std_dev_duration_us': np.float64(1.7678206366604812), 'min_duration_us': np.float64(1533.495), 'max_duration_us': np.float64(1540.728)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(1537.11)}]",0.008653155086293798,99.69763258268416
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 96, 4, 720, 1280), ())","('float', 'double')","((353894400, 921600, 88473600, 1280, 1), ())","('', '')",23,1535.1470363451087,1535.48046875,1.7366177497938349,1530.9345703125,1537.87890625,35308.3818359375,551855,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35308.381), 'mean_duration_us': np.float64(1535.1470000000002), 'median_duration_us': np.float64(1535.48), 'std_dev_duration_us': np.float64(1.6983662226054108), 'min_duration_us': np.float64(1530.935), 'max_duration_us': np.float64(1537.879)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(1535.15)}]",0.008642096406349397,99.70627467909051
aten::add_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 2, 180, 320), (1, 384, 1, 1, 1), ())","('float', 'float', 'Scalar')","((44236800, 115200, 57600, 320, 1), (384, 1, 1, 1, 1), ())","('', '', '1')",161,216.73813567546583,216.802734375,1.9573765835252332,209.7314453125,221.6669921875,34894.83984375,551146,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 161, 'total_duration_us': np.float64(34894.837), 'mean_duration_us': np.float64(216.73811801242235), 'median_duration_us': np.float64(216.803), 'std_dev_duration_us': np.float64(1.9512979988927903), 'min_duration_us': np.float64(209.731), 'max_duration_us': np.float64(221.667)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(216.74)}]",0.008540877670776515,99.7148155567613
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 2, 180, 320), (1, 384, 2, 180, 320), ())","('float', 'float', 'Scalar')","((44236800, 115200, 57600, 320, 1), (44236800, 115200, 57600, 320, 1), ())","('', '', 'False')",138,216.3377490942029,216.37109375,1.3855751197551682,213.0908203125,220.32421875,29854.609375,551212,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(29854.61), 'mean_duration_us': np.float64(216.3377536231884), 'median_duration_us': np.float64(216.37099999999998), 'std_dev_duration_us': np.float64(1.3805374232448848), 'min_duration_us': np.float64(213.091), 'max_duration_us': np.float64(220.324)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(216.34)}]",0.007307228453331413,99.72212278521462
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"(((1, 192, 2, 360, 640), (1, 192, 4, 360, 640)), ())","('TensorList', 'Scalar')","(((176947200, 230400, 44236800, 640, 1), (176947200, 230400, 44236800, 640, 1)), ())","('', '2')",22,1328.4435369318182,1327.39599609375,8.409694321266617,1311.3154296875,1342.5810546875,29225.7578125,553412,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(9799.925000000001), 'mean_duration_us': np.float64(445.4511363636364), 'median_duration_us': np.float64(444.823), 'std_dev_duration_us': np.float64(2.9317383967297475), 'min_duration_us': np.float64(440.551), 'max_duration_us': np.float64(452.615)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(19425.832), 'mean_duration_us': np.float64(882.9923636363636), 'median_duration_us': np.float64(882.5895), 'std_dev_duration_us': np.float64(5.5108000454104555), 'min_duration_us': np.float64(870.765), 'max_duration_us': np.float64(892.526)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(445.45)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(882.99)}]",0.007153310444467098,99.72927609565909
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((41943040,), (41943040,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",144,197.33096652560764,197.154296875,0.531007836760149,196.578125,198.5615234375,28415.6591796875,7434,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 144, 'total_duration_us': np.float64(28415.659000000003), 'mean_duration_us': np.float64(197.3309652777778), 'median_duration_us': np.float64(197.154), 'std_dev_duration_us': np.float64(0.5291501888929819), 'min_duration_us': np.float64(196.578), 'max_duration_us': np.float64(198.562)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(197.33)}]",0.00695503031608433,99.73623112597517
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 4, 360, 640), (1, 192, 4, 360, 640), ())","('float', 'float', 'Scalar')","((176947200, 921600, 230400, 640, 1), (176947200, 230400, 44236800, 640, 1), ())","('', '', '1')",23,1226.5050101902175,1228.275390625,8.046590630966767,1202.7060546875,1237.1708984375,28209.615234375,551616,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(28209.616), 'mean_duration_us': np.float64(1226.5050434782609), 'median_duration_us': np.float64(1228.275), 'std_dev_duration_us': np.float64(7.869713427621906), 'min_duration_us': np.float64(1202.706), 'max_duration_us': np.float64(1237.171)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1226.51)}]",0.006904598901594447,99.74313572487677
triton_poi_fused_cat_2,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((21600, 64), (21600, 64), (21600, 128), ())","('float', 'float', 'float', 'Scalar')","((64, 1), (64, 1), (128, 1), ())","('', '', '', '2764800')",2160,12.74079002097801,12.416015625,0.793765628306273,11.8076171875,15.2958984375,27520.1064453125,50380,"[{'name': 'triton_poi_fused_cat_2', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(27520.091), 'mean_duration_us': np.float64(12.74078287037037), 'median_duration_us': np.float64(12.416), 'std_dev_duration_us': np.float64(0.793587141696383), 'min_duration_us': np.float64(11.808), 'max_duration_us': np.float64(15.296)}]","[{'name': 'triton_poi_fused_cat_2', 'stream': 7, 'mean_duration_us': np.float64(12.74)}]",0.006735834400978382,99.74987155927775
