name,param: shape_in1,param: shape_in2,param: dtype_in1_in2_out,param: stride_input1,param: stride_input2,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::add_,"(1, 96, 720, 1280)","(1, 96, 1, 1)","('float', 'float', None)","(88473600, 921600, 1280, 1)","(96, 1, 1, 1)",,0.0884736,675.0003662109375,0.12499993218319652,1.6686569135184544,1.6686569135184544,,1.6686569135184544,1.6686569135184544,0.2085820010268288,0.2085820010268288,,0.2085820010268288,0.2085820010268288,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(424.167), 'mean_duration_us': np.float64(424.167), 'median_duration_us': np.float64(424.167), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(424.167), 'max_duration_us': np.float64(424.167)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(424.17)}]","[[1, 96, 720, 1280], [1, 96, 1, 1], []]","['float', 'float', 'Scalar']","[[88473600, 921600, 1280, 1], [96, 1, 1, 1], []]","['', '', '1']",424.1669921875,424.1669921875,,424.1669921875,424.1669921875,424.1669921875,1,880483
aten::mul,"(1, 384, 90, 160)",(),"('float', 'double', None)","(5529600, 14400, 160, 1)",(),,0.0055296,42.18750762939453,0.12499997739439066,2.717100844714515,2.7158997177288806,0.058339394330269946,2.5599599543373834,2.8095572407120266,0.3396375441675941,0.3394874033215421,0.007292422972486184,0.3199949364227183,0.35119459157724997,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(390.916), 'mean_duration_us': np.float64(16.288166666666665), 'median_duration_us': np.float64(16.288), 'std_dev_duration_us': np.float64(0.3465912177511462), 'min_duration_us': np.float64(15.745), 'max_duration_us': np.float64(17.28)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(16.29)}]","[[1, 384, 90, 160], []]","['float', 'double']","[[5529600, 14400, 160, 1], []]","['', '']",16.288167317708332,16.2880859375,0.3540639931748684,15.7451171875,17.2802734375,390.916015625,24,879491
aten::add,"(1, 96, 1, 720, 1280)",(),"('float', 'double', None)","(88473600, 921600, 88473600, 1280, 1)",(),,0.0884736,675.0000076293945,0.12499999858714918,1.8390329006894068,1.8390329006894068,,1.8390329006894068,1.8390329006894068,0.2298791099878967,0.2298791099878967,,0.2298791099878967,0.2298791099878967,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(384.87), 'mean_duration_us': np.float64(384.87), 'median_duration_us': np.float64(384.87), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(384.87), 'max_duration_us': np.float64(384.87)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(384.87)}]","[[1, 96, 1, 720, 1280], [], []]","['float', 'double', 'Scalar']","[[88473600, 921600, 88473600, 1280, 1], [], []]","['', '', '1']",384.8701171875,384.8701171875,,384.8701171875,384.8701171875,384.8701171875,1,880495
aten::mul,"(1, 96, 1, 720, 1280)",(),"('float', 'double', None)","(88473600, 921600, 88473600, 1280, 1)",(),,0.0884736,675.0000076293945,0.12499999858714918,1.8427126497304993,1.8427126497304993,,1.8427126497304993,1.8427126497304993,0.23033907861283434,0.23033907861283434,,0.23033907861283434,0.23033907861283434,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(384.102), 'mean_duration_us': np.float64(384.102), 'median_duration_us': np.float64(384.102), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(384.102), 'max_duration_us': np.float64(384.102)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(384.1)}]","[[1, 96, 1, 720, 1280], []]","['float', 'double']","[[88473600, 921600, 88473600, 1280, 1], []]","['', '']",384.1015625,384.1015625,,384.1015625,384.1015625,384.1015625,1,880493
aten::add,"(1, 384, 90, 160)",(),"('float', 'double', None)","(5529600, 14400, 160, 1)",(),,0.0055296,42.18750762939453,0.12499997739439066,2.856486503645415,2.8680043795581383,0.0623386339574382,2.7537076834042553,2.972927176740828,0.35706074838305885,0.35850048261178075,0.0077923278354769775,0.3442133981762918,0.3716158298877732,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(371.842), 'mean_duration_us': np.float64(15.493416666666667), 'median_duration_us': np.float64(15.4245), 'std_dev_duration_us': np.float64(0.3318114319743805), 'min_duration_us': np.float64(14.88), 'max_duration_us': np.float64(16.064)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(15.49)}]","[[1, 384, 90, 160], [], []]","['float', 'double', 'Scalar']","[[5529600, 14400, 160, 1], [], []]","['', '', '1']",15.4935302734375,15.42431640625,0.33907150687665516,14.8798828125,16.064453125,371.8447265625,24,879493
aten::div,"(1, 16, 6, 90, 160)",(),"('float', 'float', None)","(1382400, 86400, 14400, 160, 1)",(),,0.0013824,10.546878814697266,0.1249999547887895,1.770790064264616,1.7721031163955376,0.024287163901663626,1.702439100420926,1.8192168507630524,0.22134867797351465,0.2215128094305152,0.0030358943896558834,0.21280481058328324,0.22740202409638557,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 50, 'total_duration_us': np.float64(312.322), 'mean_duration_us': np.float64(6.24644), 'median_duration_us': np.float64(6.2405), 'std_dev_duration_us': np.float64(0.08495626168800045), 'min_duration_us': np.float64(6.079), 'max_duration_us': np.float64(6.496)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(6.25)}]","[[1, 16, 6, 90, 160], []]","['float', 'float']","[[1382400, 86400, 14400, 160, 1], []]","['', '']",6.24650390625,6.24072265625,0.08585391025791338,6.0791015625,6.49609375,312.3251953125,50,131025
aten::mul,"(1, 1, 1, 1, 1, 1)","(1, 16, 6, 90, 160, 1)","('c10::BFloat16', 'c10::BFloat16', None)","(1, 1, 1, 1, 1, 1)","(1382400, 86400, 14400, 160, 1, 1382400)",,0.0013824,5.273439407348633,0.249999909577579,0.8993168596989526,0.9000655615959308,0.022097549524087136,0.8075174626354821,0.9391793743572733,0.22482913360633044,0.22501630901287556,0.005524385382907858,0.20187929264118656,0.23479475866644556,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_bf16,"[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 50, 'total_duration_us': np.float64(307.62600000000003), 'mean_duration_us': np.float64(6.152520000000001), 'median_duration_us': np.float64(6.144), 'std_dev_duration_us': np.float64(0.15528441518710112), 'min_duration_us': np.float64(5.888), 'max_duration_us': np.float64(6.848)}]","[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(6.15)}]","[[1, 1, 1, 1, 1, 1], [1, 16, 6, 90, 160, 1]]","['c10::BFloat16', 'c10::BFloat16']","[[1, 1, 1, 1, 1, 1], [1382400, 86400, 14400, 160, 1, 1382400]]","['', '']",6.15244140625,6.1435546875,0.15687371155193966,5.8876953125,6.84765625,307.6220703125,50,131110
aten::add,"(1, 192, 1, 360, 640)","(1, 192, 1, 360, 640)","('float', 'float', None)","(44236800, 230400, 230400, 640, 1)","(44236800, 230400, 44236800, 640, 1)",,0.0442368,506.25,0.08333333333333333,1.8470706110216313,1.8470706110216313,,1.8470706110216313,1.8470706110216313,0.1539225509184693,0.1539225509184693,,0.1539225509184693,0.1539225509184693,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(287.396), 'mean_duration_us': np.float64(287.396), 'median_duration_us': np.float64(287.396), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(287.396), 'max_duration_us': np.float64(287.396)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(287.4)}]","[[1, 192, 1, 360, 640], [1, 192, 1, 360, 640], []]","['float', 'float', 'Scalar']","[[44236800, 230400, 230400, 640, 1], [44236800, 230400, 44236800, 640, 1], []]","['', '', '1']",287.396484375,287.396484375,,287.396484375,287.396484375,287.396484375,1,880295
aten::add,"(1, 2, 5120)","(1, 1, 5120)","('c10::BFloat16', 'c10::BFloat16', None)","(10240, 5120, 1)","(5120, 5120, 1)",,1.024e-05,0.048828125,0.2,0.010643443245946085,0.010667100712105798,0.0002809654300291208,0.010127255167085184,0.011940059212024597,0.0021286886491892172,0.00213342014242116,5.619308600582419e-05,0.002025451033417037,0.0023880118424049195,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_bf16,"[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::BFloat16> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::BFloat16> const&)::{lambda(int)#1})', 'stream': 7, 'count': 54, 'total_duration_us': np.float64(259.93500000000006), 'mean_duration_us': np.float64(4.813611111111112), 'median_duration_us': np.float64(4.8), 'std_dev_duration_us': np.float64(0.12124194004011718), 'min_duration_us': np.float64(4.288), 'max_duration_us': np.float64(5.056)}]","[{'name': 'void at::native::elementwise_kernel<128, 4, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(4.81)}]","[[1, 2, 5120], [1, 1, 5120], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[10240, 5120, 1], [5120, 5120, 1], []]","['', '', '1']",4.813639322916667,4.7998046875,0.12241391059041902,4.2880859375,5.0556640625,259.9365234375,54,81438
aten::mul,(),(),"('float', 'float', None)",(),(),,1e-09,1.1444091796875e-05,0.08333333333333333,6.84833934188407e-06,6.946297343131714e-06,8.257056267198097e-07,5.43236074270557e-06,8.330847457627119e-06,5.706949451570058e-07,5.788581119276427e-07,6.880880222665081e-08,4.526967285587975e-07,6.942372881355933e-07,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)', 'stream': 7, 'count': 131, 'total_duration_us': np.float64(232.93), 'mean_duration_us': np.float64(1.7780916030534353), 'median_duration_us': np.float64(1.728), 'std_dev_duration_us': np.float64(0.21588629500790316), 'min_duration_us': np.float64(1.44), 'max_duration_us': np.float64(2.209)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 7, 'mean_duration_us': np.float64(1.78)}]","[[], []]","['float', 'float']","[[], []]","['', '']",1.7780295801526718,1.7275390625,0.2167054830083449,1.4404296875,2.208984375,232.921875,131,101306
aten::add,"(512, 512)",(),"('long int', 'long int', None)","(512, 1)",(),,0.000262144,4.000007629394531,0.06249988079093782,1.7624696447980608,1.7473456013018713,0.08147605374883517,1.5790351058823529,1.9285924957341718,0.11015414269752533,0.10920889178193653,0.00509224364661824,0.09868950588235294,0.12053680107768298,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)', 'stream': 7, 'count': 96, 'total_duration_us': np.float64(228.92799999999997), 'mean_duration_us': np.float64(2.3846666666666665), 'median_duration_us': np.float64(2.4), 'std_dev_duration_us': np.float64(0.10677250608445765), 'min_duration_us': np.float64(2.175), 'max_duration_us': np.float64(2.656)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(2.38)}]","[[512, 512], [], []]","['long int', 'long int', 'Scalar']","[[512, 1], [], []]","['', '', '1']",2.3846944173177085,2.400390625,0.10731961385495284,2.1748046875,2.65625,228.9306640625,96,7322
aten::add,"(1, 16, 6, 90, 160)","(1, 16, 6, 90, 160)","('c10::BFloat16', 'float', None)","(1382400, 86400, 14400, 160, 1)","(1382400, 86400, 14400, 160, 1)",,0.0013824,13.18359375,0.1,1.5578131785649407,1.5595214277845104,0.03501699615632779,1.4946442825467214,1.6179878843296378,0.15578131785649407,0.15595214277845104,0.0035016996156327688,0.14946442825467215,0.16179878843296377,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_bf16,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1>)', 'stream': 7, 'count': 25, 'total_duration_us': np.float64(221.95600000000005), 'mean_duration_us': np.float64(8.878240000000002), 'median_duration_us': np.float64(8.864), 'std_dev_duration_us': np.float64(0.19551353508133365), 'min_duration_us': np.float64(8.544), 'max_duration_us': np.float64(9.249)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::CUDAFun...', 'stream': 7, 'mean_duration_us': np.float64(8.88)}]","[[1, 16, 6, 90, 160], [1, 16, 6, 90, 160], []]","['c10::BFloat16', 'float', 'Scalar']","[[1382400, 86400, 14400, 160, 1], [1382400, 86400, 14400, 160, 1], []]","['', '', '1']",8.87828125,8.8642578125,0.19946291652322878,8.5439453125,9.2490234375,221.95703125,25,160866
aten::mul,"(1, 192, 1, 360, 640)","(192, 1, 1, 1)","('float', 'float', None)","(44236800, 230400, 44236800, 640, 1)","(1, 1, 1, 1)",,0.0442368,337.500732421875,0.12499972873322758,1.619903679013008,1.619903679013008,,1.619903679013008,1.619903679013008,0.20248752045058335,0.20248752045058335,,0.20248752045058335,0.20248752045058335,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(218.467), 'mean_duration_us': np.float64(218.467), 'median_duration_us': np.float64(218.467), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(218.467), 'max_duration_us': np.float64(218.467)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(218.47)}]","[[1, 192, 1, 360, 640], [192, 1, 1, 1]]","['float', 'float']","[[44236800, 230400, 44236800, 640, 1], [1, 1, 1, 1]]","['', '']",218.466796875,218.466796875,,218.466796875,218.466796875,218.466796875,1,880217
